ZdcId;ZdCXEpsg2154;ZdCYEpsg2154;liftReason;liftStatus;liftMode;liftId;LiftPrivateId;liftSituation;liftDirection;liftStateUpdate;LiftState;ZdcName;ZdcCentroid
72383;648849;6872972;;available;Tramway;632;PMR 2250;Quai 1;TERMINUS;2024-04-16T16:11:00+02:00;1;Épinay-sur-Seine;48.954670922901705,2.301546733402669
72383;648849;6872972;;available;Tramway;635;PMR 2251;Quai 2;BOURGET(LE);2024-04-16T16:11:00+02:00;1;Épinay-sur-Seine;48.954670922901705,2.301546733402669
72383;648849;6872972;;available;Tramway;638;PMR 2252;BV /Quai;TERMINUS/ BOURGET(LE);2024-04-16T16:11:00+02:00;1;Épinay-sur-Seine;48.954670922901705,2.301546733402669
72787;653865;6873792;;available;Tramway;605;PMR 2271;Quai Central/Deck;RER D/Accès T11E;2024-04-16T16:11:00+02:00;1;Pierrefitte - Stains;48.96242384182898,2.3699464715911707
64246;631134;6860585;undefinedEquipmentProblem;notavailable;Tramway;110;3092;Parvis BV <> Quais;Saint-Germain - Grande Ceinture;2019-12-06T16:40:00+01:00;4;Noisy-le-Roi;48.841631030820615,2.0616828397046083
64566;631894;6866585;;available;Tramway;161;3089;Accès annexe <> Quai 1;Saint-Germain Grande Ceinture;2024-04-16T16:09:00+02:00;1;Fourqueux - Bel Air;48.89566673429596,2.07107538610643
64589;633666;6866974;;available;Tramway;217;AQ-SGLPMR1;Salle d échange - Quai 1;Est;2024-04-16T16:09:00+02:00;1;Saint-Germain-en-Laye;48.899349756240305,2.0951814549394174
69813;648863;6851579;;available;Tramway;1050;ASC1 - EQ11-A005-000000296;CR206;;2024-04-16T16:09:00+02:00;1;La Croix de Berny;48.76228823043992,2.3043114703088334
69813;648863;6851579;;available;Tramway;1051;ASC2 - EQ11-A005-000000298;CR206;;2024-04-16T16:09:00+02:00;1;La Croix de Berny;48.76228823043992,2.3043114703088334
60450;657829;6836288;;available;Tramway;50;5006;Hall <> Gare Routière;;2024-04-16T16:10:00+02:00;1;Évry - Courcouronnes;48.625405362673014,2.427791286942072
483315;649868;6856158;;available;Metro;1035;ASC 3 - EQ11-A005-000000309;CR206;Bagneux – Lucie Aubrac vers L15;2023-04-30T22:10:00+02:00;1;Bagneux - Lucie Aubrac;48.80354814483759,2.3174447475670443
70441;649888;6856847;;available;Metro;1041;ASC 2 - EQ11-A005-000000306;CR211;Porte de Clignancourt;2024-04-16T16:07:00+02:00;1;Barbara;48.80974606530683,2.3176359734955296
70441;649888;6856847;;available;Metro;1043;ASC 6 - EQ11-A005-000000303;SA217;Voirie – Mezzanine > toutes directions;2024-04-16T16:07:00+02:00;1;Barbara;48.80974606530683,2.3176359734955296
70441;649888;6856847;;available;Metro;1044;ASC 3 - EQ11-A005-000000300;SA200;Voirie – Mezzanine > toutes directions;2024-04-16T16:07:00+02:00;1;Barbara;48.80974606530683,2.3176359734955296
70586;650128;6857831;;available;Metro;752;PBS3 (FRANCELIFT);Salle d'accès;Salle d'accès + Sortie Eglise St. Jacques;2024-04-16T16:07:00+02:00;1;Mairie de Montrouge;48.8186139988321,2.3207885883263857
71223;652072;6861896;;available;Metro;713;CITE4;Queue quai 2;Salle d'Accès;2024-04-16T16:07:00+02:00;1;Cité;48.85531823894101,2.3468049207847352
71426;652314;6865095;;available;Metro;324;ASCENSEUR PBS2;Salle d échange - Quai;Jaurès;2024-04-16T16:07:00+02:00;1;Barbès - Rochechouart;48.88410415631916,2.349743887872127
473829;647885;6861802;;available;Metro;374;BIRHAS2;Salle d'échange - Quai 2;Nation;2024-04-16T16:07:00+02:00;1;Bir-Hakeim;48.854147821522425,2.2897561403898874
69884;660631;6852236;;available;Metro;445;PMR1;Salle d'échange - Quai 1;Créteil;2024-04-16T16:08:00+02:00;1;Pointe du Lac;48.76902230369927,2.4643418472937433
72491;654389;6867764;;available;Metro;1064;ASC 02 - EQ11-A005-000000287;Quai direction Paris / ligne de contrôle;Mairie d'Issy;2024-04-16T16:08:00+02:00;1;Aimé Césaire;48.90825574689369,2.377751019195676
72524;654660;6868403;;available;Metro;1061;ASC 05 - EQ11-A005-000000293;Voirie / Comptoir d'information / Ligne de contrôle - Nord;;2024-04-16T16:08:00+02:00;1;Mairie d'Aubervilliers;48.91402109355234,2.38137969523255
72524;654660;6868403;;available;Metro;1062;ASC 06 - EQ11-A005-000000294;Voirie / Comptoir d'information / ligne de contrôle - Sud;;2024-04-16T16:08:00+02:00;1;Mairie d'Aubervilliers;48.91402109355234,2.38137969523255
72240;647721;6869487;;available;Metro;372;APMR2;Salle d'échange - Quai 2;Châtillon;2024-04-16T16:08:00+02:00;1;Les Agnettes;48.92324251608995,2.2865749578517773
71264;652183;6862222;;available;Metro;250;CHL ASC_00002;Salle d échange - Quai 2;Saint-Lazare;2024-04-16T16:08:00+02:00;1;Châtelet;48.85825817279242,2.3482809656375117
71324;650465;6863545;;available;Metro;264;MAD ASC_00002;Salle d échange - Niveau Intermédiaire;;2024-04-16T16:08:00+02:00;1;Madeleine;48.870025864342686,2.324712501778891
71557;653543;6858743;;available;Metro;267;OLY ASC_0001;Surface - Salle d échange;;2024-04-16T16:08:00+02:00;1;Olympiades;48.8270709242308,2.3671961906938956
71557;653543;6858743;;available;Metro;269;OLY ASC_0003;Salle d échange - Quai 1;Terminus;2024-04-16T16:08:00+02:00;1;Olympiades;48.8270709242308,2.3671961906938956
71576;654968;6859428;;available;Metro;255;EMI ASC_00002;Salle d échange - Quai 2;Saint-Lazare;2024-04-16T16:08:00+02:00;1;Cour Saint-Emilion;48.83333236035467,2.3865332328546014
71576;654968;6859428;;available;Metro;256;EMI ASC_00003;Salle d échange - Quai 1;Olympiades;2024-04-16T16:08:00+02:00;1;Cour Saint-Emilion;48.83333236035467,2.3865332328546014
71607;654587;6860063;;available;Metro;936;ASC 04;Salle d'échange / quai 1;Olympiades;2024-04-16T16:08:00+02:00;1;Bercy;48.83901624451493,2.381275335129965
73788;651162;6863131;;available;Metro;314;PYR ASC_00002;Salle d échange - Quai 2;Saint-Lazare;2024-04-16T16:08:00+02:00;1;Pyramides;48.866356075018246,2.334261506174281
60247;648539;6834318;;available;RapidTransit;459;4201;Quai 1 Voie 5;Province (DOURDAN/ETAMPLE);2024-04-16T16:10:00+02:00;1;Brétigny;48.60701351429516,2.301979653422405
69677;653768;6849863;;;RapidTransit;1129;ASC02/ASC04 - EQ11-A005-000000365/EQ11-A005-000000367;salle d'accueil / transit / mezzanine / quai;Aéroport d'Orly;;;Pont de Rungis Aéroport d'Orly;48.74722501435746,2.371224005318751
70313;656096;6855784;;available;RapidTransit;190;4530;Rue <> Voie 1B;Massy / Rungis;2021-03-03T16:42:00+01:00;1;Vitry-sur-Seine;48.800638712923025,2.4022750461619005
71135;653530;6860442;;available;RapidTransit;124;4524;Salle d'échange <> Quai Grandes Lignes;Grandes Lignes;2024-04-16T16:09:00+02:00;1;Gare d'Austerlitz;48.84234925822786,2.366833555310353
71212;647209;6861711;;available;RapidTransit;12;4502;Hall <> Voie 1;Invalides / Brétigny / Massy / Rungis;2024-04-16T16:09:00+02:00;1;Avenue du Président Kennedy Maison de Radio France;48.85327443484365,2.2805551505495507
71269;650514;6862495;undefinedEquipmentProblem;notavailable;RapidTransit;855;PMR 4536;QUAI B;BIBLIOTHEQUE F.MITTERAND;2024-04-16T16:11:00+02:00;4;Musée d'Orsay;48.86058718023936,2.325502731906608
71274;649654;6862627;;available;RapidTransit;70;4518;Salle d'échange <> Hall;;2024-04-16T16:11:00+02:00;1;Invalides;48.861707596021866,2.3137658278642177
71453;648478;6865241;;available;RapidTransit;141;4525;Bureau de Vente <> Quai A;Pontoise / Argenteuil;2024-04-16T16:09:00+02:00;1;Péreire Levallois;48.88512157400825,2.2974203464098655
71545;649689;6866263;;available;RapidTransit;999;EQ11-A005-000000268;CR224;;2024-04-16T16:08:00+02:00;1;Porte de Clichy;48.894407769881894,2.313812198503361
71545;649689;6866263;;available;RapidTransit;1001;EQ11-A005-000000259;SA210;;2024-04-16T16:08:00+02:00;1;Porte de Clichy;48.894407769881894,2.313812198503361
71572;654245;6859039;;available;RapidTransit;16;4506;Hall <> Quai A/B;Pontoise/Argenteuil/Invalides/St Quentin/Versailles RG;2024-04-16T16:09:00+02:00;1;Bibliothèque François Mitterrand;48.82978311101585,2.3767261048261776
72126;650208;6867338;;available;RapidTransit;1004;EQ11-A005-000000269;SA200;;2024-04-16T16:08:00+02:00;1;Saint-Ouen;48.9041150870922,2.3207643299091036
73844;647954;6862099;;available;RapidTransit;909;PMR 4541;QUAI A;PONTOISE;2024-04-16T16:11:00+02:00;1;Champ de Mars Tour Eiffel;48.85682427724675,2.290660089152501
73844;647954;6862099;;available;RapidTransit;915;PMR 4540;Accès Suffren;Accès Gare;2024-04-16T16:11:00+02:00;1;Champ de Mars Tour Eiffel;48.85682427724675,2.290660089152501
74002;646464;6860079;;available;RapidTransit;21;4511;Hall <> Quai A;St Quentin / Versailles RG / Chaville;2024-04-16T16:09:00+02:00;1;Pont du Garigliano - Hôpital Européen G. Pompidou;48.83853652788578,2.270608176062187
60309;661142;6834947;;available;RapidTransit;877;PMR 5040;Quai 11/12;PROVINCE;2024-04-16T16:11:00+02:00;1;Corbeil-Essonnes;48.613550738712455,2.4728647066974614
60309;661142;6834947;;available;RapidTransit;886;PMR 5043;Quai 10;PARIS;2024-04-16T16:11:00+02:00;1;Corbeil-Essonnes;48.613550738712455,2.4728647066974614
60542;656343;6837545;;available;RapidTransit;1097;681346 - ASC.PMR 5207;Voie 1 - Quai;Province;2024-04-16T16:09:00+02:00;1;Orangis Bois de l'Épine;48.63661314653381,2.40750085669319
60797;655494;6839471;;available;RapidTransit;57;5007;Hall <> Quai 1;Corbeil-Essonnes;2024-04-16T16:11:00+02:00;1;Grigny Centre;48.65387887605077,2.395778927345404
62412;668216;6836517;liftFailure;notavailable;RapidTransit;83;5010;RER D - Passerelle <> Quais 2 & 2Bis;Paris / Banlieue Nord;2024-01-11T09:10:00+01:00;2;Lieusaint - Moissy;48.628058858740964,2.568709896402546
66535;660701;6880549;;available;RapidTransit;1077;276246 - ASC.PMR 2602;Voie 1 - Quai 1 Paso;Province;2024-04-16T16:09:00+02:00;1;Goussainville;49.023636038030666,2.4626728604495263
67476;663671;6844432;;available;RapidTransit;970;PMR 5022;Quai 1;Paris;2024-04-16T16:11:00+02:00;1;Brunoy;48.69901141718683,2.5063670227501085
67476;663671;6844432;;available;RapidTransit;972;PMR 5024;Quai 3;Sortie;2024-04-16T16:11:00+02:00;1;Brunoy;48.69901141718683,2.5063670227501085
69450;665335;6888958;;available;RapidTransit;968;PMR 2292;Quai 1;Creil;2024-04-16T16:11:00+02:00;1;Survilliers - Fosses;49.099510915617635,2.525339834862468
69950;658490;6852585;;available;RapidTransit;512;5103;Quai Palier parvis (petit bois);;2024-04-16T16:11:00+02:00;1;Créteil Pompadour;48.772026915679575,2.4351782110030453
72206;652479;6868911;;available;RapidTransit;173;2110;Passerelle <> Quai 2;Creil / RER D Nord;2024-04-16T16:09:00+02:00;1;Stade de France Saint-Denis;48.91843189173279,2.351566456614407
73625;657926;6855849;;available;RapidTransit;542;5105;Quai 2;Province;2024-04-16T16:11:00+02:00;1;Maisons-Alfort - Alfortville;48.801345273254526,2.4271820162822983
478733;652967;6864723;;available;RapidTransit;89;1014;Terasse médiane Quai 51/53;Haussmann - Saint-Lazare;2024-04-16T16:11:00+02:00;1;Magenta;48.880806898984474,2.3586891338578906
67897;671919;6856304;;available;RapidTransit;347;1053;Quai A/B;Tournan;2024-04-16T16:10:00+02:00;1;Émerainville - Pontault-Combault;48.80619845348568,2.6176565032325385
71935;662330;6863578;;available;RapidTransit;158;1026;Souterrain <> Voies A/B;Paris;2024-04-16T16:09:00+02:00;1;Rosny-sous-Bois;48.87112586448625,2.4864542950096546
72041;660469;6866448;;available;RapidTransit;114;1019;Souterrain <> Quai 2;Paris;2024-04-16T16:09:00+02:00;1;Noisy-le-Sec;48.89682360062214,2.460817354843202
72421;656095;6866548;;available;RapidTransit;872;PMR 1068;Voies A/B;PARIS;2024-04-16T16:11:00+02:00;1;Pantin;48.89743941432851,2.4011500589773282
72421;656095;6866548;;available;RapidTransit;926;PMR 1067;Bâtiment Voyageur;Accès Gare;2024-04-16T16:11:00+02:00;1;Pantin;48.89743941432851,2.4011500589773282
73097;666461;6858260;;available;RapidTransit;361;1082;Quai Paris Voies AB;Paris;2024-04-16T16:10:00+02:00;1;Villiers-sur-Marne - Le Plessis-Trévise;48.82352875263823,2.543189265130271
73266;667192;6864150;;available;RapidTransit;28;1001;Passerelle <> Voies A/B;Paris;2024-04-16T16:09:00+02:00;1;Le Chénay Gagny;48.87653583315669,2.552691030703949
73266;667192;6864150;;available;RapidTransit;431;1000;Hall.BV Accès Passerelle;PARIS EST;2024-04-16T16:10:00+02:00;1;Le Chénay Gagny;48.87653583315669,2.552691030703949
73688;650758;6864095;;available;RapidTransit;60;1004;Passerelle supérieure <> Passerelle intermédiaire;;2024-04-16T16:11:00+02:00;1;Haussmann Saint-Lazare;48.87499434686468,2.3286428934817898
73688;650758;6864095;;available;RapidTransit;61;1005;Passerelle Intermédiaire <> Quais 32 - 34;Chelles / Villiers;2024-04-16T16:11:00+02:00;1;Haussmann Saint-Lazare;48.87499434686468,2.3286428934817898
73798;654125;6866489;;available;RapidTransit;527;1098;Quai Central V1;Province;2024-04-16T16:11:00+02:00;1;Rosa Parks;48.896771480752655,2.3742873762265355
73798;654125;6866489;;available;RapidTransit;528;1099;Quai Central V2;Paris;2024-04-16T16:11:00+02:00;1;Rosa Parks;48.896771480752655,2.3742873762265355
68407;669449;6863938;;available;LocalTrain;342;1041;Gare routière <> Voies A/B;Meaux;2024-04-16T16:10:00+02:00;1;Chelles - Gournay;48.87474035757338,2.583477946662283
68494;678551;6864739;;available;LocalTrain;451;1132;Quai 2 / voies A/B;Province (Meaux);2024-04-16T16:10:00+02:00;1;Lagny - Thorigny;48.882311183744406,2.7075297275335113
68494;678551;6864739;;available;LocalTrain;453;1133;Parvis  côté  rue Raymond POINCARÉ;;2024-04-16T16:10:00+02:00;1;Lagny - Thorigny;48.882311183744406,2.7075297275335113
478505;654683;6843436;;available;LocalTrain;74;4551;Voies 40/41;St Quentin / Versailles RG;2024-04-16T16:11:00+02:00;1;Juvisy;48.68948528457435,2.384349407675193
478505;654683;6843436;;available;LocalTrain;79;4556;Voies 50/51;Creil / Melun Malesherbes;2024-04-16T16:11:00+02:00;1;Juvisy;48.68948528457435,2.384349407675193
61414;695775;6808854;;available;LocalTrain;959;PMR 5211;Quai 3;Province;2024-04-16T16:11:00+02:00;1;Montereau;48.37997293651379,2.9429399397127165
61414;695775;6808854;;available;LocalTrain;960;PMR 5212;Quai 4;Paris/Province;2024-04-16T16:11:00+02:00;1;Montereau;48.37997293651379,2.9429399397127165
60665;613968;6838779;;available;LocalTrain;503;4060;Quai A Voie2;PARIS;2024-04-16T16:10:00+02:00;1;Rambouillet;48.64346377253402,1.8322161455988866
60665;613968;6838779;;available;LocalTrain;505;4062;Quai C Voie1;PROVINCE;2024-04-16T16:10:00+02:00;1;Rambouillet;48.64346377253402,1.8322161455988866
71139;650043;6860284;;available;LocalTrain;132;4003;Parking <> Quais;Toutes Directions + TGV;2024-04-16T16:09:00+02:00;1;Gare Montparnasse;48.840667473222,2.319343055793772
71139;650043;6860284;;available;LocalTrain;952;PMR 4004;Panoramique 1;Province;2024-04-16T16:11:00+02:00;1;Gare Montparnasse;48.840667473222,2.319343055793772
65360;650013;6874332;;available;LocalTrain;428;2022;Accès rue / BV Voie 1;Paris Nord;2024-04-16T16:10:00+02:00;1;La Barre Ormesson;48.96699159191406,2.317279483312374
65485;649259;6874998;;available;LocalTrain;519;PMR 2035;Voie 2;PARIS;2024-04-16T16:11:00+02:00;1;Enghien-les-Bains;48.972921151119614,2.3069020649374017
65749;652659;6876318;;available;LocalTrain;415;2031;Quai 1;Paris;2024-04-16T16:10:00+02:00;1;Groslay;48.98504981912543,2.3531946063257267
66079;653862;6877471;;available;LocalTrain;567;PMR 2060;Voies 1/M (quai central);Paris/Province;2024-04-16T16:11:00+02:00;1;Sarcelles - Saint-Brice;48.9955048636353,2.369504332721309
66452;644589;6879759;;available;LocalTrain;564;PMR 2029;Quai 1 (côté BV);Paris;2024-04-16T16:11:00+02:00;1;Saint-Leu-la-Forêt;49.01534486689381,2.242491971223697
66803;634670;6883250;;available;LocalTrain;1019;276105 - ASC. 9216 Q.1;QUAI 1 VOIE C;province;2024-04-16T16:09:00+02:00;1;Saint-Ouen-l'Aumône;49.04580090624681,2.106362748543858
67000;650476;6885366;;available;LocalTrain;540;PMR 2045;Quai 1;Province;2024-04-16T16:11:00+02:00;1;Montsoult - Maffliers;49.06624012643221,2.322309449519168
65063;645564;6872149;;available;LocalTrain;497;3532;QUAI 23 VOIE 1;PROVINCE;2024-04-16T16:10:00+02:00;1;Argenteuil;48.947000798257974,2.256799272108064
65110;643726;6872554;;available;LocalTrain;419;3515;Voie A;PARIS;2024-04-16T16:10:00+02:00;1;Val d'Argenteuil;48.95048438072603,2.2316532861867797
65110;643726;6872554;;available;LocalTrain;420;3516;Voie B;MANTES;2024-04-16T16:10:00+02:00;1;Val d'Argenteuil;48.95048438072603,2.2316532861867797
65691;625532;6876183;;available;LocalTrain;831;PMR 3556;QUAI 2;Paris / Province;2024-04-16T16:11:00+02:00;1;Vernouillet - Verneuil;48.9812654927877,1.9826241328962695
65931;605118;6877335;liftFailure;notavailable;LocalTrain;93;3570;Passerelle <> Quais A & B;Paris;2024-04-16T16:11:00+02:00;2;Mantes-la-Jolie;48.98893390153556,1.7035160294352776
65931;605118;6877335;;available;LocalTrain;94;3571;Passerelle <> Quais C & D;Paris / Province;2024-04-16T16:11:00+02:00;1;Mantes-la-Jolie;48.98893390153556,1.7035160294352776
66095;634015;6877837;;available;LocalTrain;40;3561;Souterrain <> Quais Voies D/E;Paris / Pontoise / Boissy / Gisors;2024-04-16T16:10:00+02:00;1;Conflans Sainte-Honorine;48.99706429282838,2.098249436481265
66095;634015;6877837;;available;LocalTrain;42;3563;Souterrain <> Quai Voie A;Pontoise / Mantes;2024-04-16T16:10:00+02:00;1;Conflans Sainte-Honorine;48.99706429282838,2.098249436481265
422067;642464;6862107;;available;LocalTrain;455;3203;Quai 1 / voie 1;St CLOUD;2024-04-16T16:10:00+02:00;1;Le Val d'Or;48.85642930763446,2.215839956095826
63989;637725;6856591;;available;LocalTrain;474;3065;Quai A / Voie 2;Paris;2024-04-16T16:10:00+02:00;1;Montreuil;48.80638384094953,2.152064012255817
64405;633776;6863871;;available;LocalTrain;979;382465 - ASC.PMR 3093;Quai 1;Province;2024-04-16T16:11:00+02:00;1;Marly-le-Roi;48.8714577071968,2.097165683922514
64405;633776;6863871;;available;LocalTrain;980;382465 - ASC.PMR 3094;Quai 2;Paris;2024-04-16T16:11:00+02:00;1;Marly-le-Roi;48.8714577071968,2.097165683922514
70705;637793;6859993;;available;LocalTrain;182;3086;Souterrain <> Voie A;Paris;2024-04-16T16:09:00+02:00;1;Vaucresson;48.83698449605122,2.152492676093872
71370;650511;6864202;;available;LocalTrain;517;PMR 3580;Quai <> Rue <> Métro;Toutes directions;2024-04-16T16:11:00+02:00;1;Gare Saint-Lazare;48.875937635687144,2.3252630353731822
71475;649774;6865531;;available;LocalTrain;987;EQ11-A005-000000256;CR201;;2024-04-16T16:08:00+02:00;1;Pont Cardinet;48.88783183142733,2.3150580477407674
72124;646399;6867525;;available;LocalTrain;671;PMR 3021;Passerelle QUAI A V2/T3;PARIS;2024-04-16T16:11:00+02:00;1;Bécon les Bruyères;48.9054907560421,2.268783244492471
72148;644099;6868020;;available;LocalTrain;51;3031;Passerelle <> Quai Voie A;Nanterre U / Cergy;2024-04-16T16:11:00+02:00;1;La Garenne-Colombes;48.909746339493424,2.237343683608389
73614;644890;6866730;;available;LocalTrain;949;PMR 3028;Voie 1;Défense;2024-04-16T16:11:00+02:00;1;Courbevoie;48.898214341470194,2.24830216140844
63426;622345;6851106;;available;LocalTrain;1100;393256 - ASC.PMR 4609;Quai 1;Paris / Province;2024-04-16T16:09:00+02:00;1;La Verrière;48.75538842871317,1.9436715947128136
63880;636433;6855431;;available;LocalTrain;184;4054;Hall <> Quais B - C;La Défense / Dourdan / Etampes / Paris Montparnasse;2024-04-16T16:09:00+02:00;1;Versailles Chantiers;48.795825758137916,2.1346466295780013
63880;636433;6855431;;available;LocalTrain;509;PMR 4058;Cours de Buc;Accès Rue / B.V.;2024-04-16T16:10:00+02:00;1;Versailles Chantiers;48.795825758137916,2.1346466295780013
63880;636433;6855431;;available;LocalTrain;536;4070;Passerelle 2 /Voies H-J;Massy TGV;2024-04-16T16:11:00+02:00;1;Versailles Chantiers;48.795825758137916,2.1346466295780013
69503;640360;6857213;;available;LocalTrain;429;3062;Voie 1;Banlieue;2024-04-16T16:10:00+02:00;1;Chaville Rive Droite;48.81222665072109,2.1878524648783295
70686;641294;6858803;;available;LocalTrain;982;382341 - ASC.PMR 3061;Rue Brancas;Province;2024-04-16T16:11:00+02:00;1;Sèvres - Ville-d'Avray;48.82661131304008,2.2003510716538948
478926;650832;6863860;;available;RapidTransit;193;AQ-AUBPMR1;Salle d échange - Quai 1;Est;2024-04-16T16:08:00+02:00;1;Auber;48.87288670580568,2.329678946499895
478926;650832;6863860;;available;RapidTransit;692;ASC139 AQ-AUB140/ASC141 AQ-AUB142/ASC143 AQ-AUB144;Batterie Gallieni;Batterie Gallieni;2024-04-16T16:08:00+02:00;1;Auber;48.87288670580568,2.329678946499895
478926;650832;6863860;;available;RapidTransit;695;ASC145 AQ-AUB146/ASC147 ASC148 AQ-AUB149;Batterie Opéra;Batterie Opéra;2024-04-16T16:08:00+02:00;1;Auber;48.87288670580568,2.329678946499895
64483;638053;6865349;;available;RapidTransit;248;CHATOUPBS2;Souterrain - Quai 2;Ouest;2024-04-16T16:08:00+02:00;1;Chatou - Croissy;48.885174217219536,2.1552540328417913
64741;640324;6869192;;available;RapidTransit;366;3101;Voies C/D;Poissy;2024-04-16T16:10:00+02:00;1;Houilles - Carrières-sur-Seine;48.91994631561521,2.18568007267621
64918;638310;6871175;;available;RapidTransit;168;3036;Souterrain <> Quai C;Cergy / Poissy;2024-04-16T16:09:00+02:00;1;Sartrouville;48.93758773808491,2.1579111492658636
66436;632653;6879782;;available;RapidTransit;106;3041;Passerelle <> Quai Voie 2;Paris / Marne la Vallée / Boissy;2024-04-16T16:09:00+02:00;1;Neuville Université;49.01441118342278,2.0793281202997607
66834;627693;6883553;;available;RapidTransit;24;3047;Souterrain <> Quais Voies 2 & 4;Paris / Marne la Vallée / Boissy;2024-04-16T16:09:00+02:00;1;Cergy le Haut;49.047777280574785,2.0108832134677237
66858;629412;6883760;;available;RapidTransit;26;3044;Souterrain Quai Voie 1;Cergy;2024-04-16T16:09:00+02:00;1;Cergy Saint-Christophe;49.04982971173148,2.034361112393179
68123;673083;6859965;;available;RapidTransit;363;E 0683/07/1;Salle d'échange - Quai 1;Est;2024-04-16T16:08:00+02:00;1;Lognes;48.839172874259525,2.633273483389663
68385;684108;6863205;;available;RapidTransit;197;AQ-CHESSY1;Salle d échange - Quai;Ouest;2024-04-16T16:08:00+02:00;1;Marne-la-Vallée Chessy;48.86867701148366,2.7833597720310532
70640;660633;6857960;;available;RapidTransit;304;PMR 3 AQ-JVLPMR3;Avenue Jean Jaurès - Salle d échange;;2024-04-16T16:08:00+02:00;1;Joinville-le-Pont;48.8205012024299,2.4638402484769006
70940;640950;6866481;;available;RapidTransit;210;AQ-NANTV1;Salle d échange - Quai 1 - Souterrain;Est;2024-04-16T16:09:00+02:00;1;Nanterre Ville;48.895625878859136,2.194598988487488
70945;642960;6866512;;available;RapidTransit;436;NAP PBS5 (Sud);Salle des Echanges - Quai 2c;Cergy-Poissy;2024-04-16T16:09:00+02:00;1;Nanterre Préfecture;48.89608587271126,2.222008022096025
70956;642357;6867040;;available;RapidTransit;215;AQ-NUPMR1;Rue de la Folie - Correspondance par SNCF;Est / Ouest;2016-01-04T21:20:00+01:00;1;Nanterre Université;48.90078016184699,2.21371228893245
70956;642357;6867040;;available;RapidTransit;529;PBS1;acces princ P. CHEREAU vers quais SNCF;St Lazare;2024-04-16T16:09:00+02:00;1;Nanterre Université;48.90078016184699,2.21371228893245
71347;648261;6863964;;available;RapidTransit;204;AQ-ETLPMR1;Salle d échange - Quai 1;Est;2024-04-16T16:08:00+02:00;1;Charles de Gaulle - Etoile;48.87362054091737,2.2946169393668656
71517;644257;6866002;;available;RapidTransit;234;AQ Asc élévateur 2;Couloir Coupole (ascenseur 2);Est;2024-04-16T16:08:00+02:00;1;La Défense;48.891613314980276,2.239764201537217
71673;655700;6861156;;available;RapidTransit;272;PBS1 INCLINE SARL SDSA F70 115 1 02;Plateforme Correspondance - Quai;Est;2024-04-16T16:09:00+02:00;1;Nation;48.84892311614784,2.396324844598722
71718;662384;6861626;;available;RapidTransit;408;E0033/08/1;Voirie Quai 1;Chessy;2024-04-16T16:08:00+02:00;1;Val de Fontenay;48.85357473770413,2.4873632040379294
71718;662384;6861626;;available;RapidTransit;448;E0036/08/1;rue du Bois Galon - passage souterrain;CHESSY;2024-04-16T16:08:00+02:00;1;Val de Fontenay;48.85357473770413,2.4873632040379294
72929;663770;6852503;;;RapidTransit;335;ASC 2  AQ - SUBOQ2;;;;;Sucy - Bonneuil;48.771607507834304,2.507027525763353
72998;664265;6855071;;available;RapidTransit;351;PBS 1 (FRANCELIFT) N°E 1929/06/01;Couloir - Quai 1;Est;2024-04-16T16:08:00+02:00;1;La Varenne - Chennevières;48.794730741813865,2.513547434269496
73042;664080;6856446;;available;RapidTransit;253;E/1098/01-1/1 AQ - C;Salle d échange - Quai central;Est - Ouest;2024-04-16T16:08:00+02:00;1;Champigny;48.80708650460833,2.5109132013215802
73190;664344;6861567;;available;RapidTransit;274;PBS2 FRANCELIFT ref E2940/04/01;Salle d echange - Quai 2;Ouest;2024-04-16T16:08:00+02:00;1;Neuilly-Plaisance;48.853155600432416,2.514078649054266
73605;632280;6877095;;available;RapidTransit;38;3567;Passerelle <> Voie 1;Saint-Lazare;2024-04-16T16:10:00+02:00;1;Conflans Fin d'Oise;48.9902121291574,2.0746599058603743
73605;632280;6877095;;available;RapidTransit;381;3565;Accès Gare haute voie A;Mantes la Jolie;2024-04-16T16:10:00+02:00;1;Conflans Fin d'Oise;48.9902121291574,2.0746599058603743
73626;654142;6860665;;available;RapidTransit;128;5012;Salle d échange - Quai N;Grandes Lignes;2024-04-16T16:09:00+02:00;1;Gare de Lyon;48.84439854732548,2.375147828585711
427230;647157;6853512;;available;RapidTransit;1049;EQ11-A005-000000311;SA 220;;2024-04-16T16:09:00+02:00;1;Robinson;48.77953526837209,2.2808641239328282
474151;652090;6862610;;available;RapidTransit;843;ASC6 - ASC7;Entrée voirie, niv-3 (parking), niv-4 (salle des échanges);Voirie Niveau -3 Niveau -4;2024-04-16T16:08:00+02:00;1;Châtelet les Halles;48.86174049828293,2.3469697519297594
63320;646575;6848608;;available;RapidTransit;385;E 0836/07/1;Souterrain - Salle d'échange;;2024-04-16T16:09:00+02:00;1;Massy - Verrières;48.73538263732187,2.273558142943125
69622;647677;6849077;;available;RapidTransit;278;E0158/07/01;Salle d échange - Quai 1;Sud;2024-04-16T16:09:00+02:00;1;Les Baconnets;48.73969096699616,2.288484211833363
69622;647677;6849077;;available;RapidTransit;290;E0159/07/01;Salle d échange - Quai 2;Nord;2024-04-16T16:09:00+02:00;1;Les Baconnets;48.73969096699616,2.288484211833363
